ID,Name,Gender,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
37407,Doris Gudrun Fuchs (-Brause),F,18,152,54,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,NA
98072,"Joyce May Racek (-Markley, -Budrunas)",F,18,160,61,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,NA
61123,"Jacquelyn Joyce ""Jackie"" Klein (-Fie)",F,19,164,56,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,NA
50350,"Judith Ann ""Judy"" Howe (Hult-)",F,21,162,55,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,NA
103256,"Sandra Marlene Ruddick (Anderson-, -John)",F,24,176,59,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,NA
85811,Wendy Jean Nicholls (-Grant),F,19,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
24330,Barbara Cunningham (Conduit-),F,30,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
36851,"Ingeborg ""Ing"" Fraser (Haussler-)",F,NA,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
29215,Ivanka Peneva Dolzheva,F,21,162,60,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
113700,Saltirka Parvanova Spasova-Tarpova,F,23,157,51,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
114278,Tsvetanka Dobreva Stancheva,F,27,NA,NA,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
103636,Ernestine Jean Russell-Carter (-Weaver),F,18,153,52,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
29949,Vra Drazdkov,F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
74916,Anna Marejkov (-Krausov),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
76515,Matylda Matoukov-nov (-Rikov),F,23,158,53,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
99680,Alena Reichov (-Zmostn),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
13708,Eva Boskov-Vchtov (-Hlavkov),F,24,162,59,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
14821,Miroslava Brdkov (-plchalov),F,29,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
110171,Danile Sicot-Coulon,F,21,160,58,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
48827,"Mary Patricia ""Pat"" Hirst",F,38,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
58881,Aliz Kertsz,F,21,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
12636,Andrea Bod-Molnr,F,22,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
118708,Olga Tass-Lemhnyi (Todenbier-),F,27,160,57,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Bronze
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
58489,gnes Keleti-Srkny (Klein),F,35,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
21532,Rosella Cicognani,F,17,158,49,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
65887,Elena Wilma Lagorara,F,17,158,54,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
17507,Elisa Calsi,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
65888,Luciana Lagorara,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
21531,Miranda Cicognani,F,20,155,51,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
99366,Luciana Reali,F,20,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
108392,Suzuko Seki,F,20,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
112754,Kazuko Sogabe,F,20,151,48,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
104522,Shizuko Sakashita,F,22,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
64549,Kyoko Kubota,F,23,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
118360,Keiko Tanaka-Ikeda,F,23,154,54,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
51767,Mitsuka Ikeda,F,24,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
64041,Annette Krier,F,19,NA,NA,Luxembourg,LUX,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
63178,Natalia Kot (-Wala),F,18,161,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
130446,Barbara Wilk-lizowska (-Konopka),F,21,163,57,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
50113,Dorota Horzonek-Jokiel,F,22,156,58,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
87220,Danuta Krystyna Nowak-Stachow (-Wroska),F,22,159,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
117430,Lidia Szczerbiska (-Krl),F,22,156,52,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
98510,Helena Rakoczy (Krzynow-),F,34,166,55,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
51149,Gheorgheta Hurmuzachi (-Dumitrescu),F,20,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
74955,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20,162,61,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
52310,Sonia Iovan-Inovan,F,21,150,48,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
69094,Elena Leutean-Popescu (-Teodorescu),F,21,162,58,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
125511,Emilia Vtoiu-Li,F,23,156,51,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
104079,Elena Sclici (-Petroanu),F,NA,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,19,164,57,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
5700,Polina Hryhorivna Astakhova,F,20,166,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Gold
74463,Tamara Ivanovna Manina,F,22,162,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Silver
132792,Lyudmila Borisovna Yegorova (-Sineva),F,25,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27,160,55,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
47066,Doris Linnea Birgitta Hedberg (-Asplund),F,20,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
10483,Evy Margareta Berggren (-Westerberg),F,22,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
57593,Maude Astrid Karln,F,23,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
102424,Eva Rnstrm (-Ericsson),F,23,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Bronze
70070,Karin Elisabet Lindberg (-Lindn),F,27,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
25734,Muriel Evelyn Davis-Grossfeld,F,16,160,50,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
37407,Doris Gudrun Fuchs (-Brause),F,18,152,54,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
98072,"Joyce May Racek (-Markley, -Budrunas)",F,18,160,61,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
61123,"Jacquelyn Joyce ""Jackie"" Klein (-Fie)",F,19,164,56,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
50350,"Judith Ann ""Judy"" Howe (Hult-)",F,21,162,55,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
103256,"Sandra Marlene Ruddick (Anderson-, -John)",F,24,176,59,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,NA
85811,Wendy Jean Nicholls (-Grant),F,19,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
24330,Barbara Cunningham (Conduit-),F,30,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
36851,"Ingeborg ""Ing"" Fraser (Haussler-)",F,NA,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
29215,Ivanka Peneva Dolzheva,F,21,162,60,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
113700,Saltirka Parvanova Spasova-Tarpova,F,23,157,51,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
114278,Tsvetanka Dobreva Stancheva,F,27,NA,NA,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
103636,Ernestine Jean Russell-Carter (-Weaver),F,18,153,52,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
29949,Vra Drazdkov,F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
74916,Anna Marejkov (-Krausov),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
76515,Matylda Matoukov-nov (-Rikov),F,23,158,53,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
99680,Alena Reichov (-Zmostn),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
13708,Eva Boskov-Vchtov (-Hlavkov),F,24,162,59,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
14821,Miroslava Brdkov (-plchalov),F,29,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
110171,Danile Sicot-Coulon,F,21,160,58,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
28485,Jacqueline Dieudonn (Baillergeau-),F,23,160,54,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
48827,"Mary Patricia ""Pat"" Hirst",F,38,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
58881,Aliz Kertsz,F,21,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
12636,Andrea Bod-Molnr,F,22,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
118708,Olga Tass-Lemhnyi (Todenbier-),F,27,160,57,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
58489,gnes Keleti-Srkny (Klein),F,35,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Silver
21532,Rosella Cicognani,F,17,158,49,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
65887,Elena Wilma Lagorara,F,17,158,54,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
17507,Elisa Calsi,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
65888,Luciana Lagorara,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
21531,Miranda Cicognani,F,20,155,51,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
99366,Luciana Reali,F,20,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
108392,Suzuko Seki,F,20,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
112754,Kazuko Sogabe,F,20,151,48,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
104522,Shizuko Sakashita,F,22,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
64549,Kyoko Kubota,F,23,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
118360,Keiko Tanaka-Ikeda,F,23,154,54,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
51767,Mitsuka Ikeda,F,24,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
64041,Annette Krier,F,19,NA,NA,Luxembourg,LUX,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
63178,Natalia Kot (-Wala),F,18,161,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
130446,Barbara Wilk-lizowska (-Konopka),F,21,163,57,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
50113,Dorota Horzonek-Jokiel,F,22,156,58,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
87220,Danuta Krystyna Nowak-Stachow (-Wroska),F,22,159,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
117430,Lidia Szczerbiska (-Krl),F,22,156,52,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
98510,Helena Rakoczy (Krzynow-),F,34,166,55,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
51149,Gheorgheta Hurmuzachi (-Dumitrescu),F,20,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
74955,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20,162,61,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
52310,Sonia Iovan-Inovan,F,21,150,48,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
69094,Elena Leutean-Popescu (-Teodorescu),F,21,162,58,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
125511,Emilia Vtoiu-Li,F,23,156,51,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
104079,Elena Sclici (-Petroanu),F,NA,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,19,164,57,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
5700,Polina Hryhorivna Astakhova,F,20,166,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Gold
74463,Tamara Ivanovna Manina,F,22,162,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
132792,Lyudmila Borisovna Yegorova (-Sineva),F,25,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27,160,55,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Bronze
47066,Doris Linnea Birgitta Hedberg (-Asplund),F,20,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
10483,Evy Margareta Berggren (-Westerberg),F,22,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
57593,Maude Astrid Karln,F,23,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
102424,Eva Rnstrm (-Ericsson),F,23,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,24,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
70070,Karin Elisabet Lindberg (-Lindn),F,27,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
25734,Muriel Evelyn Davis-Grossfeld,F,16,160,50,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
37407,Doris Gudrun Fuchs (-Brause),F,18,152,54,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
98072,"Joyce May Racek (-Markley, -Budrunas)",F,18,160,61,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
61123,"Jacquelyn Joyce ""Jackie"" Klein (-Fie)",F,19,164,56,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
50350,"Judith Ann ""Judy"" Howe (Hult-)",F,21,162,55,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
103256,"Sandra Marlene Ruddick (Anderson-, -John)",F,24,176,59,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,NA
85811,Wendy Jean Nicholls (-Grant),F,19,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
24330,Barbara Cunningham (Conduit-),F,30,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
36851,"Ingeborg ""Ing"" Fraser (Haussler-)",F,NA,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
29215,Ivanka Peneva Dolzheva,F,21,162,60,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
113700,Saltirka Parvanova Spasova-Tarpova,F,23,157,51,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
114278,Tsvetanka Dobreva Stancheva,F,27,NA,NA,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
103636,Ernestine Jean Russell-Carter (-Weaver),F,18,153,52,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
29949,Vra Drazdkov,F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
74916,Anna Marejkov (-Krausov),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
76515,Matylda Matoukov-nov (-Rikov),F,23,158,53,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
99680,Alena Reichov (-Zmostn),F,23,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
13708,Eva Boskov-Vchtov (-Hlavkov),F,24,162,59,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
14821,Miroslava Brdkov (-plchalov),F,29,NA,NA,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
110171,Danile Sicot-Coulon,F,21,160,58,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
28485,Jacqueline Dieudonn (Baillergeau-),F,23,160,54,France,FRA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
48827,"Mary Patricia ""Pat"" Hirst",F,38,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
58881,Aliz Kertsz,F,21,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
12636,Andrea Bod-Molnr,F,22,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
118708,Olga Tass-Lemhnyi (Todenbier-),F,27,160,57,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
58489,gnes Keleti-Srkny (Klein),F,35,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Gold
21532,Rosella Cicognani,F,17,158,49,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
65887,Elena Wilma Lagorara,F,17,158,54,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
17507,Elisa Calsi,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
65888,Luciana Lagorara,F,19,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
21531,Miranda Cicognani,F,20,155,51,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
99366,Luciana Reali,F,20,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
108392,Suzuko Seki,F,20,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
112754,Kazuko Sogabe,F,20,151,48,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
104522,Shizuko Sakashita,F,22,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
64549,Kyoko Kubota,F,23,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
118360,Keiko Tanaka-Ikeda,F,23,154,54,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
51767,Mitsuka Ikeda,F,24,NA,NA,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
64041,Annette Krier,F,19,NA,NA,Luxembourg,LUX,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
63178,Natalia Kot (-Wala),F,18,161,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
130446,Barbara Wilk-lizowska (-Konopka),F,21,163,57,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
50113,Dorota Horzonek-Jokiel,F,22,156,58,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
87220,Danuta Krystyna Nowak-Stachow (-Wroska),F,22,159,56,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
117430,Lidia Szczerbiska (-Krl),F,22,156,52,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
98510,Helena Rakoczy (Krzynow-),F,34,166,55,Poland,POL,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
51149,Gheorgheta Hurmuzachi (-Dumitrescu),F,20,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
74955,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20,162,61,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
52310,Sonia Iovan-Inovan,F,21,150,48,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
69094,Elena Leutean-Popescu (-Teodorescu),F,21,162,58,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
125511,Emilia Vtoiu-Li,F,23,156,51,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
104079,Elena Sclici (-Petroanu),F,NA,NA,NA,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,19,164,57,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
5700,Polina Hryhorivna Astakhova,F,20,166,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Silver
74463,Tamara Ivanovna Manina,F,22,162,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
132792,Lyudmila Borisovna Yegorova (-Sineva),F,25,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27,160,55,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Bronze
47066,Doris Linnea Birgitta Hedberg (-Asplund),F,20,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
10483,Evy Margareta Berggren (-Westerberg),F,22,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,NA
